Indice,File,Diff_media
475,08000_00500_label_free.tif,14.5588
476,08000_01000_label_free.tif,15.3076
477,08000_01500_label_free.tif,28.3808
478,08000_02000_label_free.tif,45.4995
479,08000_02500_label_free.tif,46.0587
480,08000_03000_label_free.tif,38.2902
481,08000_03500_label_free.tif,41.7353
482,08000_04000_label_free.tif,40.6932
483,08000_04500_label_free.tif,35.9713
484,08000_05000_label_free.tif,33.9273
485,08000_05500_label_free.tif,27.4897
486,08000_06000_label_free.tif,22.5136
487,08000_06500_label_free.tif,20.4733
488,08000_07000_label_free.tif,17.4167
489,08000_07500_label_free.tif,22.8568
490,08000_08000_label_free.tif,28.6459
491,08000_08500_label_free.tif,33.3155
492,08000_09000_label_free.tif,35.9845
493,08000_09500_label_free.tif,34.2334
494,08000_10000_label_free.tif,33.6508
495,08000_10500_label_free.tif,37.9392
496,08000_11000_label_free.tif,37.1599
497,08000_11500_label_free.tif,37.4704
498,08000_12000_label_free.tif,33.6182
499,08000_12500_label_free.tif,23.1806
500,08000_13000_label_free.tif,25.4731
501,08000_13500_label_free.tif,31.926
502,08000_14000_label_free.tif,34.9857
503,08000_14500_label_free.tif,35.602
504,08000_15000_label_free.tif,25.6692
505,08000_15500_label_free.tif,20.0497
506,08000_16000_label_free.tif,22.197
507,08000_16500_label_free.tif,22.9719
508,08000_17000_label_free.tif,23.7749
509,08000_17500_label_free.tif,23.4836
510,08000_18000_label_free.tif,17.993
511,08000_18500_label_free.tif,23.4345
512,08000_19000_label_free.tif,32.694
513,08000_19500_label_free.tif,30.0233
514,08000_20000_label_free.tif,28.7477
515,08500_00000_label_free.tif,24.9222
516,08500_00500_label_free.tif,19.3725
517,08500_01000_label_free.tif,15.3569
518,08500_01500_label_free.tif,23.1545
519,08500_02000_label_free.tif,39.4619
520,08500_02500_label_free.tif,44.4956
521,08500_03000_label_free.tif,39.0572
522,08500_03500_label_free.tif,43.3303
523,08500_04000_label_free.tif,42.2253
524,08500_04500_label_free.tif,37.2031
525,08500_05000_label_free.tif,32.2725
526,08500_05500_label_free.tif,27.3669
527,08500_06000_label_free.tif,28.7676
528,08500_06500_label_free.tif,27.7845
529,08500_07000_label_free.tif,30.9846
530,08500_08000_label_free.tif,24.0683
531,08500_08500_label_free.tif,27.5622
532,08500_09000_label_free.tif,33.8455
533,08500_09500_label_free.tif,35.1961
534,08500_10000_label_free.tif,33.6707
535,08500_10500_label_free.tif,39.2978
536,08500_11000_label_free.tif,37.8231
537,08500_11500_label_free.tif,38.1729
538,08500_12000_label_free.tif,40.2275
539,08500_12500_label_free.tif,30.1083
540,08500_13000_label_free.tif,23.0403
541,08500_13500_label_free.tif,26.4583
542,08500_14000_label_free.tif,28.9442
543,08500_14500_label_free.tif,26.6956
544,08500_15000_label_free.tif,17.6706
545,08500_15500_label_free.tif,18.1951
546,08500_16000_label_free.tif,23.5883
547,08500_16500_label_free.tif,23.5455
548,08500_17000_label_free.tif,22.9706
549,08500_17500_label_free.tif,22.4034
550,08500_18000_label_free.tif,20.5101
551,08500_18500_label_free.tif,27.3949
552,08500_19000_label_free.tif,32.1715
553,08500_19500_label_free.tif,28.4768
554,08500_20000_label_free.tif,28.6587
555,09000_00000_label_free.tif,24.8801
556,09000_00500_label_free.tif,26.9612
557,09000_01000_label_free.tif,23.2991
558,09000_01500_label_free.tif,16.0684
